,,,,,,,,,,
mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,
2359201.500000,2365076.000000,2475619.000000,2364016.500000,2377266.000000,2414695.500000,2393414.000000,2327737.500000,2388592.500000,2383694.000000,
2523462.000000,2369638.500000,2356412.500000,2404175.500000,2436186.000000,2386494.000000,2410065.000000,2337684.500000,2392921.000000,2330774.000000,
2394359.000000,2329093.500000,2362255.000000,2384581.000000,2445290.500000,2388771.000000,2388525.500000,2516438.500000,2372508.500000,2309427.500000,
2371079.000000,2334002.000000,2341832.000000,2358160.000000,2368780.500000,2357653.000000,2325947.000000,2439217.000000,2341251.000000,2343580.000000,
2377300.500000,2315103.000000,2369993.500000,2348405.000000,2449966.500000,2403366.500000,2384873.000000,2388833.000000,2348900.500000,2344943.000000,
2393480.500000,2325057.500000,2381097.500000,2318818.500000,2440556.500000,2384980.500000,2484403.000000,2401046.000000,2355637.500000,2314052.500000,
2447509.000000,2389133.500000,2367424.500000,2344476.500000,2408109.500000,2369783.500000,2468109.000000,2481408.500000,2388721.500000,2309073.000000,
2415884.500000,2414427.000000,2341633.500000,2413334.000000,2360914.000000,2375136.500000,2358801.500000,2361608.000000,2346895.500000,2348261.500000,
2350325.500000,2447621.500000,2326448.500000,2452700.000000,2381780.000000,2363626.000000,2377792.500000,2379097.000000,2346837.500000,2302242.000000,
2347584.500000,2343346.500000,2383731.000000,2455032.500000,2364892.500000,2365508.500000,2406031.000000,2367378.500000,2362871.000000,2340787.000000,
2339320.000000,2405195.000000,2316966.000000,2460385.500000,2345428.500000,2377553.500000,2438106.000000,2344969.500000,2338002.000000,2345263.000000,
2384266.000000,2391869.000000,2345438.500000,2461135.500000,2394992.000000,2374701.000000,2330180.000000,2309778.500000,2347983.500000,2372301.500000,
2383139.500000,2397898.500000,2433016.500000,2465861.000000,2360272.000000,2329403.000000,2421083.500000,2354037.500000,2330824.500000,2329148.500000,
2346284.500000,2387788.500000,2349322.000000,2471775.000000,2350667.500000,2299219.500000,2283144.500000,2281234.000000,2356677.000000,2301402.000000,
2326718.500000,2386535.000000,2335399.500000,2473695.000000,2354736.500000,2276679.000000,2322160.000000,2324235.000000,2343424.500000,2388882.000000,
2436962.000000,2305022.000000,2333315.000000,2445918.000000,2347725.000000,2340396.500000,2364324.000000,2271500.000000,2289109.500000,2377329.500000,
2420626.500000,2311759.500000,2438414.000000,2493840.000000,2359555.000000,2349979.500000,2296155.500000,2367841.500000,2383676.500000,2313059.500000,
2402743.000000,2354891.000000,2331432.000000,2504061.000000,2346141.500000,2339809.000000,2283182.000000,2312361.500000,2450901.500000,2331696.500000,
2396948.000000,2310696.500000,2285383.500000,2445850.500000,2379322.500000,2313687.500000,2279686.000000,2264740.500000,2424469.000000,2302427.000000,
2399640.000000,2289765.000000,2323885.000000,2447571.500000,2340104.500000,2308809.000000,2338708.500000,2317593.000000,2422986.000000,2298596.000000,
2319961.000000,2320229.500000,2330600.500000,2438150.500000,2321093.500000,2415185.000000,2258918.000000,2318948.500000,2342221.500000,2294530.000000,
2333045.500000,2327611.500000,2489949.000000,2388640.000000,2348989.500000,2388931.500000,2285707.500000,2271469.000000,2331945.500000,2310194.500000,
2324129.500000,2454210.500000,2320718.000000,2330615.500000,2341342.500000,2344936.000000,2302997.000000,2263545.000000,2295274.000000,2275187.500000,
2330737.000000,2295827.500000,2321815.500000,2312058.000000,2371164.000000,2436399.500000,2387580.000000,2315396.500000,2336180.500000,2283304.500000,
2322497.500000,2293419.000000,2330567.500000,2297300.000000,2277672.000000,2304362.500000,2293389.000000,2301671.000000,2332828.500000,2245732.500000,
2401324.000000,2325594.000000,2293980.500000,2282413.000000,2345056.500000,2285846.000000,2278215.500000,2242829.000000,2300886.000000,2313173.500000,
2379264.500000,2300998.500000,2329857.500000,2313790.500000,2450147.500000,2407050.000000,2355184.500000,2250971.000000,2303529.500000,2301904.000000,
2325463.500000,2295822.000000,2301017.000000,2322246.000000,2296074.000000,2298537.500000,2375850.000000,2300969.500000,2296999.000000,2255628.000000,
2298776.000000,2334127.500000,2326892.000000,2294531.000000,2320769.500000,2274628.000000,2306191.500000,2220994.000000,2276870.000000,2251433.500000,
2361568.000000,2344080.500000,2280575.500000,2315892.000000,2317984.000000,2273669.000000,2297680.000000,2238379.500000,2265770.500000,2249360.000000,
2251950.500000,2265639.500000,2248732.000000,2303000.000000,2406747.000000,2326886.500000,2316398.500000,2295017.000000,2267795.500000,2238719.000000,
2261895.500000,2284469.500000,2303272.000000,2280599.000000,2287244.500000,2309959.000000,2259018.500000,2445637.000000,2272219.500000,2267099.000000,
2305450.000000,2339070.500000,2311810.500000,2342943.000000,2302714.500000,2305660.500000,2286155.500000,2409676.000000,2272053.500000,2292758.500000,
2254335.500000,2422469.000000,2293918.500000,2262184.000000,2331027.000000,2408793.000000,2269998.000000,2244940.000000,2245755.000000,2353371.000000,
2315834.000000,2416884.000000,2327752.000000,2372641.500000,2318101.000000,2359306.000000,2263837.000000,2333751.000000,2285477.000000,2267142.500000,
2389757.500000,2327211.000000,2296485.000000,2282326.000000,2276731.500000,2257510.500000,2217885.500000,2236968.500000,2291260.000000,2246531.500000,
2386787.500000,2302997.000000,2269968.500000,2266209.000000,2278718.000000,2286161.500000,2254726.000000,2238819.000000,2320734.000000,2320462.000000,
2333071.000000,2299722.000000,2299176.500000,2266707.000000,2285297.500000,2322904.500000,2301543.500000,2230863.000000,2297296.000000,2285006.500000,
2371532.000000,2290988.500000,2298594.500000,2259274.000000,2232723.500000,2333797.000000,2262492.500000,2276869.500000,2336920.500000,2262122.000000,
2333847.000000,2260289.500000,2264189.500000,2264075.000000,2330765.500000,2276699.000000,2219561.000000,2245790.500000,2261450.000000,2253345.000000,
2323951.000000,2327903.000000,2248224.500000,2215784.000000,2307798.500000,2263740.000000,2229823.500000,2201070.500000,2244580.500000,2256492.000000,
2246353.000000,2230710.000000,2233500.500000,2263365.000000,2319077.500000,2281385.000000,2292200.500000,2245151.500000,2267323.000000,2249586.500000,
2247281.000000,2252045.000000,2282892.500000,2248436.500000,2236567.000000,2247070.500000,2221628.500000,2221757.500000,2300481.500000,2247517.000000,
2324425.000000,2278723.000000,2221130.500000,2254857.000000,2247382.500000,2258081.000000,2212240.000000,2177508.000000,2237679.000000,2261062.000000,
2423549.000000,2268939.500000,2225141.500000,2185670.500000,2264191.500000,2274967.000000,2261220.500000,2182584.500000,2223657.500000,2270358.000000,
2314560.000000,2247485.000000,2252667.000000,2243145.500000,2221320.000000,2264476.000000,2209212.500000,2253614.500000,2240864.000000,2177316.000000,
2393469.000000,2246432.500000,2227883.000000,2263920.000000,2199593.500000,2204215.500000,2177008.500000,2271506.000000,2295290.000000,2211668.500000,
2247005.000000,2238178.500000,2324643.000000,2232927.000000,2270904.500000,2233557.500000,2180304.000000,2205086.000000,2224888.500000,2281723.500000,
2230558.500000,2251591.000000,2226589.000000,2220254.500000,2229004.000000,2202094.500000,2257338.500000,2191138.500000,2212327.500000,2246797.500000,
2204556.500000,2261607.000000,2277193.500000,2265998.500000,2192816.000000,2269647.500000,2319054.000000,2275513.000000,2263188.000000,2179037.500000,
2270238.500000,2253508.500000,2219283.500000,2216517.000000,2231501.500000,2249875.500000,2230685.500000,2309196.500000,2258267.500000,2192978.000000,
2215060.500000,2254169.500000,2229207.000000,2206194.000000,2246425.000000,2218327.000000,2208139.000000,2200480.000000,2216777.000000,2207788.500000,
2195955.000000,2260085.000000,2185102.000000,2235516.500000,2174331.500000,2269309.000000,2266155.000000,2245398.500000,2248740.500000,2186069.500000,
2203495.000000,2228727.500000,2203277.000000,2260711.000000,2181620.000000,2214086.000000,2289787.000000,2225931.000000,2263463.500000,2241073.000000,
2247821.000000,2361750.500000,2214993.500000,2222410.500000,2198500.500000,2190990.000000,2240215.500000,2213329.000000,2200915.500000,2199404.000000,
2273866.500000,2357319.000000,2167129.500000,2193311.500000,2250820.000000,2217877.000000,2306340.500000,2178258.000000,2183362.000000,2280547.500000,
2351440.500000,2285240.000000,2193573.500000,2274817.500000,2165540.500000,2232829.500000,2261975.500000,2217228.500000,2319313.000000,2235815.000000,
2198634.500000,2279793.000000,2189719.000000,2309615.000000,2168615.000000,2179631.000000,2192095.500000,2206477.000000,2273580.500000,2166580.000000,
2240160.000000,2214490.500000,2187813.500000,2262352.500000,2216238.000000,2178187.000000,2228300.500000,2292684.500000,2232185.000000,2220452.500000,
2286655.000000,2177491.000000,2193646.000000,2224060.500000,2220727.000000,2200440.500000,2227214.000000,2372125.500000,2277427.500000,2247608.500000,
2236498.500000,2249894.000000,2205888.000000,2256398.500000,2155366.000000,2199076.000000,2206027.500000,2316275.500000,2247680.000000,2175045.000000,
2228922.500000,2230392.000000,2251787.000000,2209838.500000,2168193.500000,2173554.000000,2179898.500000,2242983.500000,2230995.500000,2175382.000000,
2332878.500000,2179737.000000,2200065.000000,2206649.000000,2245969.000000,2184938.500000,2164559.000000,2252482.500000,2236374.000000,2192560.500000,
2238263.500000,2145656.500000,2177411.000000,2222670.500000,2210883.000000,2222602.500000,2207548.000000,2198654.500000,2216358.500000,2167801.000000,
2263957.000000,2142290.500000,2234829.000000,2203739.500000,2157936.000000,2160979.500000,2181362.000000,2231314.000000,2269925.500000,2152152.500000,
2207687.000000,2230631.500000,2227925.500000,2160969.000000,2170171.500000,2139799.500000,2137577.500000,2212972.500000,2201228.500000,2153955.000000,
2273090.000000,2171730.000000,2174764.500000,2152868.500000,2241955.000000,2146647.000000,2155525.500000,2183304.000000,2185102.000000,2206958.500000,
2187397.000000,2181395.500000,2162133.000000,2166993.000000,2143389.500000,2214969.500000,2191303.000000,2153772.000000,2245263.500000,2178831.500000,
2178092.500000,2143881.000000,2164210.500000,2161677.000000,2146008.000000,2323052.000000,2210175.500000,2158531.000000,2180098.500000,2158419.500000,
2216836.500000,2237266.500000,2192376.500000,2189429.000000,2189770.500000,2197479.500000,2266372.500000,2134643.000000,2194494.000000,2172090.500000,
2176017.000000,2218777.000000,2119250.500000,2108353.000000,2241627.500000,2219885.000000,2183210.500000,2092780.000000,2156326.500000,2215665.000000,
2164973.000000,2119156.500000,2159259.500000,2147791.500000,2233157.000000,2234745.500000,2304451.500000,2141277.500000,2224452.000000,2219590.500000,
2129590.000000,2137627.000000,2186913.000000,2156126.500000,2172618.500000,2178761.000000,2233390.500000,2170176.000000,2237031.500000,2170014.500000,
2179822.000000,2194911.000000,2227678.000000,2192486.500000,2221273.000000,2143446.500000,2167632.000000,2104900.500000,2208901.000000,2144921.500000,
2130485.000000,2133169.000000,2172922.500000,2116613.500000,2180162.500000,2152171.500000,2181090.500000,2171714.500000,2218553.000000,2297217.500000,
2176918.000000,2205646.000000,2158053.000000,2249490.500000,2136437.000000,2168603.000000,2148428.000000,2211915.500000,2188205.000000,2170309.000000,
2211208.500000,2271352.500000,2138391.500000,2212650.500000,2157450.500000,2165376.000000,2113876.500000,2133816.000000,2236004.000000,2167760.000000,
2237527.000000,2262008.000000,2167411.500000,2149948.000000,2144573.500000,2152912.500000,2103864.500000,2125641.000000,2197246.500000,2138877.000000,
2147627.000000,2287221.500000,2184440.500000,2126354.000000,2147846.000000,2186830.000000,2198332.500000,2089578.000000,2151355.000000,2191172.000000,
2126288.000000,2179090.500000,2135727.500000,2154959.000000,2098803.000000,2143788.000000,2159546.000000,2140279.000000,2232331.000000,2177334.000000,
2116215.500000,2172664.500000,2211966.000000,2128660.000000,2112471.000000,2160423.500000,2094810.000000,2279719.500000,2205707.000000,2114012.000000,
2174814.500000,2156074.000000,2161358.500000,2126064.000000,2186431.500000,2140321.500000,2175230.500000,2190938.500000,2116021.000000,2127442.500000,
2138589.500000,2117582.500000,2179891.500000,2106346.500000,2112069.000000,2185040.500000,2147792.000000,2132197.500000,2143376.500000,2140304.500000,
2113125.500000,2142933.500000,2138161.000000,2174202.000000,2116306.500000,2231986.000000,2121649.500000,2162507.500000,2144106.500000,2099561.000000,
2146210.500000,2178890.000000,2230715.500000,2086206.500000,2083052.000000,2244022.000000,2130868.500000,2081600.000000,2159894.500000,2134655.500000,
2231551.000000,2158452.000000,2164606.500000,2134226.500000,2241845.000000,2213233.000000,2214009.500000,2122726.000000,2152182.000000,2171576.500000,
2166667.500000,2137222.000000,2117275.000000,2112325.500000,2143920.500000,2179226.500000,2195863.000000,2095360.500000,2180718.500000,2116558.500000,
2232827.000000,2122701.500000,2096477.000000,2162285.500000,2135766.000000,2163018.000000,2145156.500000,2174621.500000,2204918.500000,2122469.500000,
2205538.500000,2157042.500000,2095307.500000,2086102.000000,2090539.500000,2097332.500000,2127696.000000,2083054.000000,2126124.000000,2142029.000000,
2145233.500000,2145418.500000,2078981.000000,2105161.500000,2202553.000000,2090703.500000,2137535.000000,2088679.000000,2097852.000000,2134495.500000,
2175520.000000,2080799.000000,2075778.500000,2106038.000000,2215398.000000,2181643.500000,2194409.000000,2100790.000000,2156734.500000,2069598.000000,
2141761.500000,2096758.000000,2087443.000000,2082684.500000,2103487.500000,2133918.500000,2116117.500000,2207620.000000,2126509.500000,2044836.500000,
2139617.000000,2128936.500000,2097037.500000,2079478.000000,2075524.500000,2099769.000000,2090068.000000,2167266.000000,2093898.500000,2091813.500000,
2117894.500000,2137561.500000,2076186.000000,2068288.000000,2103572.500000,2112595.000000,2093890.000000,2069245.500000,2102741.500000,2100876.000000,
2106532.500000,2089941.500000,2105944.500000,2063838.500000,2101128.000000,2118452.000000,2158907.000000,2112636.000000,2118026.500000,2081326.000000,
2152758.000000,2180567.000000,2140925.000000,2122759.500000,2063581.000000,2081077.000000,2187961.000000,2168918.500000,2153147.000000,2081564.500000,
2110571.000000,2169104.000000,2163310.500000,2043688.000000,2049041.000000,2091375.500000,2121873.000000,2152136.000000,2131921.500000,2106134.500000,
2109428.500000,2154811.000000,2178910.000000,2096751.500000,2111628.500000,2106981.500000,2095279.000000,2071003.500000,2130679.000000,2075720.500000,
2197458.000000,2092797.500000,2113546.500000,2068850.000000,2063844.500000,2154071.000000,2154592.000000,2137836.000000,2155515.500000,2074870.500000,
2223497.500000,2153225.500000,2119323.000000,2090544.500000,2045763.500000,2094547.500000,2167183.000000,2120385.000000,2087173.000000,2094353.000000,
2149062.500000,2223120.000000,2133065.500000,2039272.500000,2051961.000000,2043675.500000,2157379.000000,2065385.000000,2057239.500000,2029235.000000,
2097822.500000,2143193.000000,2076748.500000,2043567.000000,2074200.000000,2073268.000000,2062690.500000,2039250.500000,2072893.000000,2101202.500000,
2050926.500000,2155618.000000,2085557.500000,2043274.000000,2065577.000000,2081597.500000,2138804.500000,2030523.500000,2186833.500000,2178407.000000,
